uf;municipio_cod;municipio_nome;escola_cod;escola_nome;ideb
RJ;3306305;Volta Redonda;33150915;ETP AMAURI CESAR VIEIRA;-
RJ;3304557;Rio de Janeiro;33152713;COLEGIO MAIA SANTOS;4,1
RJ;3303302;Niterói;33153795;COL DA POLICIA MILITAR DO EST DO RIO DE JANEIRO;5,9
RJ;3300704;Cabo Frio;33155585;CENTRO EDUCACIONAL BARROSO LEITE;-
RJ;3306305;Volta Redonda;33156883;CE GECY VIEIRA GONCALVES;3,1
RJ;3306305;Volta Redonda;33156999;CIEP 293 WALMIR DE FREITAS MONTEIRO;-
RJ;3304557;Rio de Janeiro;33157065;CE ERICH WALTER HEINE;5,6
RJ;3304557;Rio de Janeiro;33157901;COLEGIO PH;-
RJ;3304557;Rio de Janeiro;33159084;LE BARON EMPREENDIMENTOS COM LTDA - COLEGIO BARONESA;5,2
RJ;3304557;Rio de Janeiro;33159637;GRUPO EDUCACIONAL MOPI LTDA - UNIDADE ITANHANGA;6,5
RJ;3304557;Rio de Janeiro;33159645;GRUPO EDUCACIONAL MOPI LTDA - UNIDADE INTEGRADO II - TIJUCA;-
RJ;3301702;Duque de Caxias;33162158;ESCOLA TECNICA ESTADUAL IMBARIE;4,3
RJ;3305505;Saquarema;33162174;ETE HELBER VIGNOLI MUNIZ;-
RJ;3303302;Niterói;33165920;COLEGIO E CURSO PONTO DE ENSINO;-
RJ;3303302;Niterói;33165998;COLEGIO PH;7,1
RJ;3305554;Seropédica;33166382;CE BANANAL;4
RJ;3302601;Mangaratiba;33166412;CE CAETANO DE OLIVEIRA;-
RJ;3302403;Macaé;33166897;ETM NATALIO SALVADOR ANTUNES;4,2
RJ;3302007;Itaguaí;33167222;CEFET-RJ - UNED ITAGUAI;-
RJ;3300233;Armação dos Búzios;33167397;INSTITUTO EDUCACIONAL DE HABILITACAO PROFISSIONAL E FORMACAO INTEGRAL;-
RJ;3304151;Quissamã;33167664;IFF - CAMPUS QUISSAMA;-
RJ;3304557;Rio de Janeiro;33170100;ESCOLA DO CENTRO DE ATIVIDADES DE JACAREPAGUA;5,9
RJ;3304557;Rio de Janeiro;33170150;CE HEBE CAMARGO;5,1
RJ;3302601;Mangaratiba;33170169;CE HERMINIA DE OLIVEIRA MATTOS;-
RJ;3305000;São João da Barra;33170185;CE CHRISANTO HENRIQUE DE SOUZA;-
RJ;3304524;Rio das Ostras;33172234;COLEGIO PRE UNIVERSITARIO MOSAICO;-
RJ;3303302;Niterói;33172919;CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA;6,5
RJ;3304557;Rio de Janeiro;33173010;CE JORNALISTA MAURICIO AZEDO;-
RJ;3303401;Nova Friburgo;33173346;CE RAPHAEL LUIZ DE SIQUEIRA JACCOUD;-
RJ;3305000;São João da Barra;33173354;IFF - CAMPUS AVANCADO SAO JOAO DA BARRA;4,4
RJ;3302700;Maricá;33173362;IFF - CAMPUS AVANCADO MARICA;-
RJ;3300902;Cambuci;33173370;IFF - CAMPUS AVANCADO CAMBUCI;-
RJ;3304706;Santo Antônio de Pádua;33173389;IFF - CAMPUS SANTO ANTONIO DE PADUA;6,2
RJ;3306008;Três Rios;33175314;CE GUILHERMINA GUINLE;4,2
RJ;3304557;Rio de Janeiro;33177627;COLEGIO PH;-
RJ;3304557;Rio de Janeiro;33204209;CEFET-RJ - CAMPUS MARIA DA GRACA;-
RJ;3302502;Magé;33206007;CENTRO EDUCACIONAL IMPERIAL;5,7
RJ;3301850;Guapimirim;33206201;CENTRO EDUCACIONAL IMPERIAL;5,9
RJ;3301009;Campos dos Goytacazes;33240213;IFF - CAMPUS CAMPOS GUARUS;4,7
RJ;3301702;Duque de Caxias;33242216;CPII - CAMPUS DUQUE DE CAXIAS CP;-
RJ;3304557;Rio de Janeiro;33271208;CE JOSE LEITE LOPES;-
RJ;3304557;Rio de Janeiro;33322201;ESCOLA SESC DE ENSINO MEDIO;7,3
RJ;3304557;Rio de Janeiro;33439222;CE COMPOSITOR LUIZ CARLOS DA VILA;2,9
RJ;3302205;Itaperuna;33439257;IFF - CAMPUS ITAPERUNA;5,6
RJ;3300209;Araruama;33439591;PRACA ESCOLA COMANDANTE SERGIO RIBEIRO DE VASCONCELLOS;3,4
RJ;3300704;Cabo Frio;33439745;IFF - CAMPUS CABO FRIO;-
RJ;3303401;Nova Friburgo;33476217;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA UNIDADE DE NOVA FRIBURGO;-
RJ;3303203;Nilópolis;33489211;CENTRO EDUCACIONAL ALEGRIA DO SABER;-
RJ;3304904;São Gonçalo;33507210;CE COMENDADOR VALENTIM DOS SANTOS DINIZ;5,9
RJ;3304557;Rio de Janeiro;33508232;CE JORNALISTA ARTUR DA TAVOLA;3,3
RJ;3304706;Santo Antônio de Pádua;33518211;CE PEDRO BATISTA DE SOUZA;5,2
RJ;3300605;Bom Jesus do Itabapoana;33518220;CE LUIZ TITO DE ALMEIDA;3,5
RJ;3304904;São Gonçalo;33518238;CIEP 513 GEORGE SAVALLA GOMES - PALHACO CAREQUINHA;-
RJ;3302403;Macaé;33548234;COLEGIO DE APLICACAO DA FUNDACAO EDUCACIONAL DE MACAE CAP - FUNEMAC;-
RJ;3305505;Saquarema;33558221;CE ISMENIA DE BARROS BARROSO;2,5
RJ;3304557;Rio de Janeiro;33558230;CE DEPUTADO PEDRO FERNANDES;-
SP;3550308;São Paulo;35000024;GAVIAO PEIXOTO BRIGADEIRO;-
SP;3550308;São Paulo;35000036;JOAO SOLIMEO;3,4
SP;3550308;São Paulo;35000048;WALFREDO ARANTES CALDAS PROFESSOR;-
SP;3550308;São Paulo;35000059;SEBASTIAO DE OLIVEIRA GUSMAO PROFESSOR;-
SP;3550308;São Paulo;35000097;RENATO DE ARRUDA PENTEADO PROFESSOR;-
SP;3550308;São Paulo;35000139;MARIANO DE OLIVEIRA PROFESSOR;4,2
SP;3550308;São Paulo;35000140;SILVIO XAVIER ANTUNES PROFESSOR;-
SP;3550308;São Paulo;35000164;PIO TELLES PEIXOTO PROFESSOR;-
SP;3550308;São Paulo;35000176;ZENAIDE VILALVA DE ARAUJO PROFESSORA;-
SP;3550308;São Paulo;35000188;ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR;3,8
SP;3550308;São Paulo;35000197;AGENOR COUTO DE MAGALHAES DOUTOR;-
SP;3550308;São Paulo;35000218;ANTONIO FRANCISCO REDONDO PROFESSOR;-
SP;3550308;São Paulo;35000224;CANDIDO GONCALVES GOMIDE PROFESSOR;-
SP;3550308;São Paulo;35000255;CLODOMIRO CARNEIRO;-
SP;3550308;São Paulo;35000267;ERMANO MARCHETTI;-
SP;3550308;São Paulo;35000280;HUMBERTO DE SOUZA MELLO GENERAL;-
SP;3550308;São Paulo;35000309;BENEDITO TOLOSA PROFESSOR;-
SP;3550308;São Paulo;35000322;PEDRO MONTEIRO DO AMARAL CAPITAO;-
SP;3550308;São Paulo;35000334;MANUEL DA NOBREGA PADRE;-
SP;3550308;São Paulo;35000371;ANTONIO JOSE LEITE PROF;3,4
SP;3550308;São Paulo;35000383;ANTOINE DE SAINT EXUPERY;-
SP;3550308;São Paulo;35000395;JOAQUIM LUIZ DE BRITO PROFESSOR;-
SP;3550308;São Paulo;35000401;MARQUES DE TAMANDARE ALMIRANTE;-
SP;3550308;São Paulo;35000413;JOAQUIM SILVADO DOUTOR;-
SP;3550308;São Paulo;35000450;AUGUSTO RIBEIRO DE CARVALHO PROFESSOR;-
SP;3550308;São Paulo;35000462;AUGUSTO MEIRELLES REIS FILHO PROFESSOR;-
SP;3550308;São Paulo;35000486;ALBERT EINSTEIN ETEC;6,2
SP;3550308;São Paulo;35000498;LUIZ GONZAGA RIGHINI PROFESSOR;-
SP;3550308;São Paulo;35000528;COLOMBO DE ALMEIDA PROFESSOR;-
SP;3550308;São Paulo;35000536;TARCISIO ALVARES LOBO;-
SP;3550308;São Paulo;35000553;JACOMO STAVALE PROFESSOR;-
SP;3550308;São Paulo;35000577;DULCE FERREIRA BOARIN PROFESSORA;-
SP;3550308;São Paulo;35000589;PLINIO DAMASCO PENNA PROFESSOR;-
SP;3550308;São Paulo;35000607;TITO PRATES DA FONSECA;3,3
SP;3550308;São Paulo;35000620;ANTONIO EMILIO SOUZA PENNA PROFESSOR;-
SP;3550308;São Paulo;35000668;ROMULO PERO PROFESSOR;4,5
SP;3550308;São Paulo;35000673;PAULO EGYDIO DE OLIVEIRA CARVALHO SENADOR;3,5
SP;3550308;São Paulo;35000693;RITA BICUDO PEREIRA PROFA;-
SP;3550308;São Paulo;35000711;NARBAL FONTES PROFESSORA;3,8
SP;3550308;São Paulo;35000723;OCTAVIO MENDES DOUTOR;-
SP;3550308;São Paulo;35000735;PAUL HUGON PROF;-
SP;3550308;São Paulo;35000747;MARIA MONTESSORI;-
SP;3550308;São Paulo;35000760;AFRANIO PEIXOTO;3,8
SP;3550308;São Paulo;35000796;HEROIS DA FEB;3,1
SP;3550308;São Paulo;35000802;IMPERATRIZ LEOPOLDINA;-
SP;3550308;São Paulo;35000814;RAQUEL ASSIS BARREIROS PROFA;-
SP;3550308;São Paulo;35000838;JOAO VIEIRA DE ALMEIDA;-
SP;3550308;São Paulo;35000848;JOAQUIM LEME DO PRADO PROFESSOR;-
SP;3550308;São Paulo;35000875;CASTRO ALVES;-
SP;3550308;São Paulo;35000905;CARLOS DE LAET PROF;3,5
SP;3550308;São Paulo;35000917;ANTONIO LISBOA PROFESSOR;4,1
SP;3550308;São Paulo;35000929;ANTONIO VIEIRA PADRE;-
SP;3550308;São Paulo;35000930;HOMEM DE MELLO BARAO;3,8
SP;3550308;São Paulo;35000942;BUENOS AIRES;4,8
SP;3550308;São Paulo;35000954;HORACIO AUGUSTO DA SILVEIRA PROF ETEC;5,5
SP;3550308;São Paulo;35000966;GONCALVES DIAS;-
SP;3550308;São Paulo;35000978;CASIMIRO DE ABREU;5,2
SP;3550308;São Paulo;35001004;EURICO FIGUEIREDO PROF;-
SP;3550308;São Paulo;35001016;ALBERTO CARDOSO DE MELLO NETO DR;4,1
SP;3550308;São Paulo;35001028;VICTOR DOS SANTOS CUNHA PROF;-
SP;3550308;São Paulo;35001036;SEBASTIAO DE SOUZA BUENO PROF;-
SP;3550308;São Paulo;35001041;JOHANN GUTENBERG;-
SP;3550308;São Paulo;35001132;PEDRO ALEXANDRINO;-
SP;3550308;São Paulo;35001144;JULIO PESTANA;-
SP;3550308;São Paulo;35001156;SILVA JARDIM;-
SP;3550308;São Paulo;35001168;ALFREDO INACIO TRINDADE;-
SP;3550308;São Paulo;35001173;ALBINO CESAR;-
SP;3550308;São Paulo;35001193;PHILOMENA BAYLAO PROFA;-
SP;3550308;São Paulo;35001235;CYRENE DE OLIVEIRA LAET DONA;-
SP;3550308;São Paulo;35001247;RUY BARBOSA CONSELHEIRO;-
SP;3550308;São Paulo;35001259;JOAO LIGABUE CONEGO;-
SP;3550308;São Paulo;35001272;ANGELO BORTOLO;-
SP;3550308;São Paulo;35001284;AMENAIDE BRAGA DE QUEIROZ PROFA;4,2
SP;3550308;São Paulo;35001296;CARMOSINA MONTEIRO VIANNA PROFA;-
SP;3550308;São Paulo;35001302;ARNALDO BARRETO;-
SP;3550308;São Paulo;35001326;PEDRO DE MORAES VICTOR DR;-
SP;3550308;São Paulo;35001348;JOSE DO AMARAL MELLO PROF;-
SP;3550308;São Paulo;35001363;SAO PAULO;-
SP;3550308;São Paulo;35001375;LOUREIRO JUNIOR PROFESSOR;-
SP;3550308;São Paulo;35001417;ISAI LEIRNER;-
SP;3550308;São Paulo;35001442;ANDRE XAVIER GALLICHO PROFESSOR;4,2
SP;3550308;São Paulo;35001454;ANTONIO FIRMINO DE PROENCA PROF;3,3
SP;3550308;São Paulo;35001466;AMADEU AMARAL;-
SP;3550308;São Paulo;35001491;ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA;-
SP;3550308;São Paulo;35001521;PAULO LUIG FREI;-
SP;3549904;São José dos Campos;35001557;BENEDITO MATARAZZO DEPUTADO;-
SP;3550308;São Paulo;35001569;OSWALDO CRUZ;-
SP;3550308;São Paulo;35001570;ORESTES GUIMARAES;3,9
SP;3550308;São Paulo;35001594;CARLOS DE CAMPOS ETEC;-
SP;3550308;São Paulo;35001600;PLINIO BARRETO;-
SP;3550308;São Paulo;35001624;WOLNY CARVALHO RAMOS PROFESSOR;4,3
SP;3550308;São Paulo;35001636;CAMARGO ARANHA PROF ETEC;6,1
SP;3550308;São Paulo;35001659;ANCHIETA PADRE;-
SP;3550308;São Paulo;35001661;MMDC;4,5
SP;3550308;São Paulo;35001673;MARIA DA GLORIA COSTA E SILVA PROFESSORA;2,7
SP;3550308;São Paulo;35001685;MARIO CASASSANTA PROFESSOR;-
SP;3550308;São Paulo;35001703;MARIO MARQUES DE OLIVEIRA PROFESSOR;-
SP;3550308;São Paulo;35001727;VICTOR MIGUEL ROMANO PROF;-
SP;3550308;São Paulo;35001740;STEFAN ZWEIG;-
SP;3550308;São Paulo;35001752;AROLDO DE AZEVEDO PROF;3,2
SP;3550308;São Paulo;35001776;SECUNDINO DOMINGUES FILHO DOUTOR;-
SP;3550308;São Paulo;35001788;OLGA BENATTI PROFESSORA;5,3
SP;3550308;São Paulo;35001797;BRISABELLA ALMEIDA NOBRE PROFESSORA;-
SP;3550308;São Paulo;35001824;JOSE HEITOR CARUSI PROFESSOR;4,1
SP;3550308;São Paulo;35001843;FRANCISCO BORGES VIEIRA DOUTOR;-
SP;3550308;São Paulo;35001855;AMERICO DE MOURA PROFESSOR;-
SP;3550308;São Paulo;35001867;LUIZA MENDES CORREA SOUZA PROFESSORA;3,7
SP;3550308;São Paulo;35001880;JOSE CHEDIAK;4,4
SP;3550308;São Paulo;35001910;CLEMENTE QUAGLIO PROFESSOR;-
SP;3550308;São Paulo;35001934;JOAQUIM BRAGA DE PAULA PROFESSOR;-
SP;3550308;São Paulo;35001946;JOSE ROCHA MENDES ETEC;5,9
SP;3550308;São Paulo;35001958;JULIA MACEDO PANTOJA PROFESSORA;-
SP;3550308;São Paulo;35001961;NORBERTO MAYER FILHO DEPUTADO;-
SP;3550308;São Paulo;35001971;MOACYR CAMPOS PROFESSOR;-
SP;3550308;São Paulo;35002008;JOAO DIAS DA SILVEIRA PROFESSOR;4,5
SP;3550308;São Paulo;35002057;AMELIA DE ARAUJO DONA;4,4
SP;3550308;São Paulo;35002069;ARACY LEME DA VEIGA RAVACHE PROFESSORA;-
SP;3550308;São Paulo;35002136;CARAMURU;4,2
SP;3550308;São Paulo;35002148;PAULO NOVAES DE CARVALHO PROFESSOR;-
SP;3550308;São Paulo;35002159;PEDRO ARBUES CORONEL;-
SP;3550308;São Paulo;35002161;SALVADOR ROCCO PROFESSOR;-
SP;3550308;São Paulo;35002173;JOAO BORGES PROFESSOR;4,7
SP;3550308;São Paulo;35002185;MARTIN LUTHER KING ETEC;6,6
SP;3550308;São Paulo;35002197;IRENE DE LIMA PAIVA PROFESSORA;-
SP;3550308;São Paulo;35002203;JOSE MARQUES DA CRUZ PROFESSOR;-
SP;3550308;São Paulo;35002239;ALMERINDA RODRIGUES MELLO PROFESSORA;-
SP;3550308;São Paulo;35002252;ASCENDINO REIS PROFESSOR;-
SP;3550308;São Paulo;35002264;OSWALDO CATALANO;-
SP;3550308;São Paulo;35002297;ORVILLE DERBY;3,8
SP;3550308;São Paulo;35002318;SANTOS AMARO DA CRUZ PROFESSOR;3,4
SP;3550308;São Paulo;35002331;PILAR GARCIA VIDAL DONA;-
SP;3550308;São Paulo;35002409;LUIZ ANTONIO FRAGOSO PROF;4,1
SP;3550308;São Paulo;35002422;GABRIEL ORTIZ PROFESSOR;4,2
SP;3550308;São Paulo;35002434;JAMIL PEDRO SAWAYA PROF;-
SP;3550308;São Paulo;35002461;JOAO MARIA OGNO OSB DOM;-
SP;3550308;São Paulo;35002471;ZALINA ROLIM DONA;-
SP;3550308;São Paulo;35002483;ESTHER FRANKEL SAMPAIO;-
SP;3550308;São Paulo;35002513;NOSSA SENHORA DA PENHA;-
SP;3550308;São Paulo;35002525;ANTAO PADRE;-
SP;3550308;São Paulo;35002549;ADELAIDE FERRAZ DE OLIVEIRA PROFA;3,5
SP;3550308;São Paulo;35002550;MARIA APARECIDA DE CASTRO MASIERO PROFESSORA;4
SP;3550308;São Paulo;35002562;MARIA DE CARVALHO SENNE PROFESSORA;-
SP;3550308;São Paulo;35002586;BARAO DE RAMALHO;-
SP;3550308;São Paulo;35002598;ASTOLFO ARAUJO DEPUTADO;-
SP;3550308;São Paulo;35002616;MARIA AUGUSTA DE AVILA PROFA;-
SP;3550308;São Paulo;35002628;APRIGIO GONZAGA PROF ETEC;-
SP;3550308;São Paulo;35002636;INFANTE DOM HENRIQUE;-
SP;3550308;São Paulo;35002641;JOSE PEREIRA DE QUEIROZ DR;4,5
SP;3550308;São Paulo;35002653;AFONSO PENNA JUNIOR PROF;3,7
SP;3550308;São Paulo;35002677;JOSE TALARICO;-
SP;3550308;São Paulo;35002689;EXERCITO BRASILEIRO;3,6
SP;3550308;São Paulo;35002690;JOAO RAMACCIOTTI PROF;3,6
SP;3550308;São Paulo;35002707;VITAL FOGACA DE ALMEIDA DOUTOR;-
SP;3550308;São Paulo;35002719;CAETANO MIELE PROFESSOR;-
SP;3550308;São Paulo;35002732;IRENE BRANCO DA SILVA PROFESSORA;-
SP;3550308;São Paulo;35002744;FILOMENA MATARAZZO CONDESSA;-
SP;3550308;São Paulo;35002773;BENEDITA DE REZENDE PROFESSORA;3,6
SP;3550308;São Paulo;35002800;THEREZA DOROTHEA DE ARRUDA REGO PROFESSORA;-
SP;3550308;São Paulo;35002811;SILVA PRADO DEPUTADO;-
SP;3550308;São Paulo;35002835;ERMELINO MATARAZZO;3,1
SP;3550308;São Paulo;35002847;MIGUEL DE CERVANTES Y SAAVEDRA DOM;4
SP;3550308;São Paulo;35002859;MARIO KOZEL FILHO;-
SP;3550308;São Paulo;35002860;ESTELA BORGES MORATO;-
SP;3550308;São Paulo;35002902;CARLOS GOMES;-
SP;3550308;São Paulo;35002914;DOM PEDRO I;-
SP;3550308;São Paulo;35002926;ARMANDO GOMES DE ARAUJO PROF;-
SP;3550308;São Paulo;35002938;ALBERTO SCHWEITZER;-
SP;3550308;São Paulo;35002963;JOSE BONIFACIO ANDRADA E SILVA JARDIM PROF;-
SP;3550308;São Paulo;35002975;MARIO REYS COMENDADOR;-
SP;3550308;São Paulo;35002999;SHINQUICHI AGARI;2,7
SP;3550308;São Paulo;35003001;DARIO DE QUEIROZ PROF;3,7
SP;3550308;São Paulo;35003013;DIOGO DE FARIA DR;-
SP;3550308;São Paulo;35003037;ATAULPHO ALVES;3,8
SP;3550308;São Paulo;35003050;ELIZA RAQUEL MACEDO DE SOUZA PROFA;-
SP;3550308;São Paulo;35003062;EMILIA DE PAIVA MEIRA PROFESSORA;-
SP;3550308;São Paulo;35003086;HELENA LOMBARDI BRAGA PROFESSORA;3,6
SP;3550308;São Paulo;35003104;CIDADE DE HIROSHIMA;-
SP;3550308;São Paulo;35003116;APPARECIDA RAHAL PROFESSORA;-
SP;3550308;São Paulo;35003128;DECIO FERRAZ ALVIM PROFESSOR DOUTOR;-
SP;3550308;São Paulo;35003141;LUIZ ROSANOVA PROFESSOR;-
SP;3550308;São Paulo;35003153;LUZIA DE QUEIROZ E OLIVEIRA PROFA;3,9
SP;3550308;São Paulo;35003220;MILTON CRUZEIRO PROFESSOR;-
SP;3550308;São Paulo;35003232;ADELINO JOSE DA SILVA D AZEVEDO PROF;-
SP;3550308;São Paulo;35003244;ADHEMAR ANTONIO PRADO PROFESSOR;-
SP;3550308;São Paulo;35003256;PEDRO TAQUES;-
SP;3550308;São Paulo;35003268;SEBASTIAO FARIA ZIMBRES PROFESSOR;2,9
SP;3550308;São Paulo;35003273;SAO JOAO EVANGELISTA;3,5
SP;3550308;São Paulo;35003372;ROMEU DE MORAES;4
SP;3550308;São Paulo;35003384;ANHANGUERA;3,3
SP;3550308;São Paulo;35003402;PEREIRA BARRETO;4,6
SP;3550308;São Paulo;35003426;CANUTO DO VAL;4,3
SP;3550308;São Paulo;35003451;JOAO KOPKE;-
SP;3550308;São Paulo;35003499;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;4,5
SP;3550308;São Paulo;35003530;ALARICO SILVEIRA DOUTOR;-
SP;3550308;São Paulo;35003542;JOSE MONTEIRO BOANOVA PROFESSOR;-
SP;3550308;São Paulo;35003554;MAURO DE OLIVEIRA PROFESSOR;-
SP;3550308;São Paulo;35003566;MISS BROWNE;-
SP;3550308;São Paulo;35003585;MANUEL CIRIDIAO BUARQUE PROFESSOR;5,2
SP;3550308;São Paulo;35003608;BASILIDES DE GODOY PROF ETEC;6,3
SP;3550308;São Paulo;35003657;EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO;-
SP;3550308;São Paulo;35003669;ALEXANDRE VON HUMBOLDT;5,8
SP;3550308;São Paulo;35003670;FIDELINO DE FIGUEIREDO PROFESSOR;-
SP;3550308;São Paulo;35003682;FERNAO DIAS PAES;-
SP;3550308;São Paulo;35003694;GUARACY SILVEIRA ETEC;6,4
SP;3550308;São Paulo;35003700;ANTONIO ALVES CRUZ PROFESSOR;5,1
SP;3550308;São Paulo;35003724;ROLDAO LOPES DE BARROS PROFESSOR;-
SP;3550308;São Paulo;35003748;ARCY MAJOR;5,4
SP;3550308;São Paulo;35003759;MARIA JOSE;-
SP;3550308;São Paulo;35003773;COSTA MANSO MINISTRO;-
SP;3550308;São Paulo;35003797;FABIANO LOZANO MAESTRO;-
SP;3550308;São Paulo;35003839;GODOFREDO FURTADO;-
SP;3550308;São Paulo;35003852;CAETANO DE CAMPOS CONSOLACAO;-
SP;3550308;São Paulo;35003888;MARTIM FRANCISCO;-
SP;3550308;São Paulo;35003924;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;3,9
SP;3550308;São Paulo;35003931;OSWALDO ARANHA;5
SP;3550308;São Paulo;35004005;MARIA EUGENIA MARTINS PROFESSORA;-
SP;3550308;São Paulo;35004030;GUIOMAR ROCHA RINALDI PROFESSORA;-
SP;3557006;Votorantim;35004039;EE JARDIM SAO MATHEUS;-
SP;3546702;Santa Gertrudes;35004065;MARIA CARMEN CODO JACOMINI;4
SP;3550308;São Paulo;35004066;ARCHITICLINO SANTOS PROFESSOR;-
SP;3503208;Araraquara;35004092;JARDIM DOS OITIS;-
SP;3541406;Presidente Prudente;35004102;JOAO CARLOS PADILHA DE SIQUEIRA;2,6
SP;3550308;São Paulo;35004121;EMYGDIO DE BARROS PROFESSOR;-
SP;3550308;São Paulo;35004145;ALBERTO LEVY PROFESSOR;-
SP;3550308;São Paulo;35004157;ALBERTO TORRES;4,5
SP;3550308;São Paulo;35004169;ANA ROSA DE ARAUJO DONA;4,4
SP;3550308;São Paulo;35004170;ANDRONICO DE MELLO PROFESSOR;-
SP;3550308;São Paulo;35004212;ADOLFO GORDO SENADOR;-
SP;3550308;São Paulo;35004224;VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO;-
SP;3550308;São Paulo;35004236;PEDRO FONSECA PROFESSOR;4
SP;3550308;São Paulo;35004297;MURTINHO NOBRE DOUTOR;-
SP;3550308;São Paulo;35004327;ITAUNA VISCONDE DE;-
SP;3550308;São Paulo;35004339;ATALIBA DE OLIVEIRA PROFESSOR;-
SP;3550308;São Paulo;35004340;ROOSEVELT PRESIDENTE;-
SP;3550308;São Paulo;35004352;GETULIO VARGAS ETEC;-
SP;3550308;São Paulo;35004388;SEMINARIO NOSSA SENHORA DA GLORIA;3,5
SP;3550308;São Paulo;35004418;NOSSA SENHORA APARECIDA;-
SP;3550308;São Paulo;35004431;MANUELA LACERDA VERGUEIRO;-
SP;3550308;São Paulo;35004479;ALEXANDRE DE GUSMAO;3,6
SP;3550308;São Paulo;35004480;EURYDICE ZERBINI PROFESSORA;-
SP;3550308;São Paulo;35004492;GUALTER DA SILVA PROFESSOR;-
SP;3550308;São Paulo;35004510;TEOTONIO ALVES PEREIRA;4,9
SP;3550308;São Paulo;35004522;RAUL CARDOSO DE ALMEIDA PROFESSOR;3
SP;3550308;São Paulo;35004546;RAUL FONSECA;4,4
SP;3550308;São Paulo;35004595;LYGIA DE AZEVEDO SOUZA E SA PROFESSORA;-
SP;3550308;São Paulo;35004613;MARIA AUGUSTA DE MORAES NEVES PROFESSORA;-
SP;3550308;São Paulo;35004625;MARIA RIBEIRO GUIMARAES BUENO PROFESSORA;5
SP;3550308;São Paulo;35004674;HELOISA CARNEIRO PROFESSORA;-
SP;3550308;São Paulo;35004686;PEROLA BYINGTON DONA;-
SP;3550308;São Paulo;35004698;ANGELO MENDES DE ALMEIDA DOUTOR;-
SP;3550308;São Paulo;35004704;CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR;3,8
SP;3550308;São Paulo;35004736;JOAO AMOS COMENIUS;3,5
SP;3550308;São Paulo;35004741;JULIO RIBEIRO;-
SP;3550308;São Paulo;35004777;ANTONIO ALCANTARA MACHADO;-
SP;3550308;São Paulo;35004790;BRASILIO MACHADO;3,2
SP;3550308;São Paulo;35004807;DOMINGOS QUIRINO FERREIRA CORONEL;-
SP;3550308;São Paulo;35004820;JOSE VICENTE DE AZEVEDO CONDE;-
SP;3550308;São Paulo;35004832;RUI BLOEM;4,6
SP;3550308;São Paulo;35004868;LEONOR QUADROS;-
SP;3550308;São Paulo;35004911;RENATO BRAGA PROFESSOR;-
SP;3550308;São Paulo;35004923;JOAO SILVA PROFESSOR;3,5
SP;3550308;São Paulo;35004947;NEYDE APPARECIDA SOLLITTO PROFESSORA;-
SP;3550308;São Paulo;35004984;MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA;4,1
SP;3550308;São Paulo;35004996;DAVINA AGUIAR DIAS PROFESSORA;-
SP;3550308;São Paulo;35005009;BEATRIZ DE QUADROS LEME PROFESSORA;3,6
SP;3550308;São Paulo;35005010;LEOPOLDO SANTANA PROFESSOR;4,2
SP;3550308;São Paulo;35005034;MARTINS PENA;-
SP;3550308;São Paulo;35005058;BENTO PEREIRA DA ROCHA PROFESSOR;-
SP;3550308;São Paulo;35005061;ZULMIRA CAVALHEIRO FAUSTINO DONA;3,7
SP;3550308;São Paulo;35005071;EUSEBIO DE PAULA MARCONDES PROFESSOR;-
SP;3550308;São Paulo;35005083;JOAQUIM ADOLFO ARAUJO PROFESSOR;-
SP;3550308;São Paulo;35005095;HUGO LACORTE VITALE DEPUTADO;-
SP;3550308;São Paulo;35005113;MEXICO;-
SP;3550308;São Paulo;35005137;ZENAIDE LOPES DE OLIVEIRA GODOY PROFESSORA;-
SP;3550308;São Paulo;35005149;JOAO EVANGELISTA COSTA PROFESSOR;4
SP;3550308;São Paulo;35005162;ALBERTO CONTE PROFESSOR;-
SP;3550308;São Paulo;35005186;LUIZ GONZAGA PINTO E SILVA PROFESSOR;-
SP;3550308;São Paulo;35005198;PLINIO NEGRAO;-
SP;3550308;São Paulo;35005204;KENNEDY PRESIDENTE;4,2
SP;3550308;São Paulo;35005216;ISALTINO DE MELLO PROFESSOR;-
SP;3550308;São Paulo;35005228;SABOIA DE MEDEIROS PADRE EE;-
SP;3550308;São Paulo;35005236;MARIA PECCIOLI GIANNASI PROFESSORA;3,1
SP;3550308;São Paulo;35005241;PAULO OCTAVIO DE AZEVEDO PROFESSOR;3,2
SP;3550308;São Paulo;35005265;ORLANDO MENDES DE MORAES PROFESSOR;-
SP;3550308;São Paulo;35005277;BEATRIZ LOPES PROFA;-
SP;3550308;São Paulo;35005289;ALBERTO SALOTTI PROF EE;4,4
